strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d
v3,2026-05-15,000592,平潭发展,68,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,收盘承接较强；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,量能不足；近5日趋势未确认；仍在20日线下方；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-05-15,10.45,2026-06-01,11,-17.61,3.25,-0.48,4.88,-0.86,True,-0.48,4.88,-0.86,True,-0.57,4.88,-3.83,True,-4.11,4.88,-5.93,True,-17.89,4.88,-18.56,True
v3,2026-05-15,002747,埃斯顿,69,不推送,3.72,False,intraday_1430,2026-05-15 14:30:00,当日上涨；近5日趋势升温；震荡市里保持相对强势,偏离20日线较大；上影线偏长；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛；v3尾盘承接一般,2026-05-15,29.55,2026-06-01,11,-9.41,-13.94,-11.78,-10.12,-14.89,True,-11.78,-10.12,-14.89,True,-11.68,-8.76,-14.89,True,-1.62,-0.74,-14.89,True,-6.19,3.21,-14.89,True
v3,2026-05-15,002428,云南锗业,70,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,82.06,2026-06-01,11,0.0,9.68,11.43,17.11,9.66,True,11.43,17.11,9.66,True,10.89,17.11,3.98,True,6.14,17.11,1.57,True,11.11,18.21,-3.18,True
v3,2026-05-15,002475,立讯精密,71,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,71.05,2026-06-01,11,-0.48,2.86,2.6,5.71,0.87,True,2.6,5.71,0.87,True,-1.38,5.71,-2.46,True,1.9,5.71,-4.9,True,3.15,9.5,-4.9,True
v3,2026-05-15,002009,天奇股份,72,观察池,69.45,False,intraday_1430,2026-05-15 14:30:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v3尾盘缩量强承接,人气排名明显回落；后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-15,26.96,2026-06-01,11,-19.84,0.89,5.93,8.31,-1.67,True,5.93,8.31,-1.67,True,-3.19,8.31,-3.52,True,-1.97,8.31,-7.6,True,-20.44,8.31,-20.99,True
v3,2026-05-15,002202,金风科技,73,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,24.74,2026-06-01,11,-5.17,1.05,4.24,6.31,1.05,True,4.24,6.31,1.05,True,2.26,6.31,-0.2,True,1.86,6.31,-1.78,True,-5.34,6.31,-5.74,True
v3,2026-05-15,600699,均胜电子,74,不推送,43.73,False,intraday_1430,2026-05-15 14:30:00,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势,后段人气股在偏弱环境里更谨慎,2026-05-15,32.24,2026-06-01,11,-18.83,-6.85,-4.06,-3.91,-7.41,True,-4.06,-3.91,-7.41,True,-10.7,-1.21,-11.6,True,-4.4,-1.21,-11.6,True,-18.67,2.76,-19.11,True
v3,2026-05-15,002498,汉缆股份,75,不推送,35.73,False,intraday_1430,2026-05-15 14:30:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v3尾盘承接一般,2026-05-15,9.84,2026-06-01,11,-16.46,-4.57,-1.93,0.91,-4.57,True,-1.93,0.91,-4.57,True,-6.0,2.64,-6.71,True,-9.45,2.64,-12.3,True,-16.87,2.64,-17.68,True
v3,2026-05-15,301171,易点天下,76,不推送,35.73,False,intraday_1430,2026-05-15 14:30:00,当日强涨；温和放量；站上20日线且不过热；震荡市里保持相对强势,后段人气股在偏弱环境里更谨慎；v3尾盘半板但封单不强,2026-05-15,43.7,2026-06-01,11,6.25,-1.88,5.13,7.78,-1.9,True,5.13,7.78,-1.9,True,0.76,14.14,-1.9,True,-5.49,14.14,-7.55,True,-3.18,14.14,-15.1,True
v3,2026-05-15,000938,紫光股份,77,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,31.7,2026-06-01,11,-12.18,0.63,0.41,2.9,-1.58,True,0.41,2.9,-1.58,True,1.61,4.35,-3.75,True,-5.8,4.35,-8.36,True,-9.65,4.35,-14.32,True
v3,2026-05-15,002208,合肥城建,78,不推送,0.72,False,intraday_1430,2026-05-15 14:30:00,温和放量；近5日强势延续；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-05-15,20.06,2026-06-01,11,-14.01,13.86,13.86,13.86,13.86,True,13.86,13.86,13.86,True,29.01,31.41,13.86,True,8.03,31.41,4.84,True,-14.96,31.41,-15.6,True
v3,2026-05-15,000988,华工科技,79,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,133.76,2026-06-01,11,6.96,2.82,10.18,10.18,2.44,True,10.18,10.18,2.44,True,22.17,27.75,2.44,True,16.86,27.75,2.44,True,13.58,31.43,2.44,True
v3,2026-05-15,600509,天富能源,80,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势,当日转弱；收盘承接偏弱；放量过猛；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛,2026-05-15,10.07,2026-05-29,10,-3.28,-3.48,-4.77,1.49,-5.36,True,-4.77,1.49,-5.36,True,-4.57,1.69,-8.74,True,-4.27,1.69,-10.53,True,-3.28,1.69,-10.53,True
v3,2026-05-15,001309,德明利,81,不推送,17.73,False,intraday_1430,2026-05-15 14:30:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-05-15,701.58,2026-06-01,11,-14.85,0.77,4.77,5.98,0.14,True,4.77,5.98,0.14,True,-0.8,5.98,-4.08,True,-3.93,5.98,-7.21,True,-8.78,5.98,-10.2,True
v3,2026-05-15,000925,众合科技,82,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,9.59,2026-06-01,11,-18.67,-3.23,-5.84,-3.13,-8.45,True,-5.84,-3.13,-8.45,True,-10.32,-3.13,-11.57,True,-13.03,-3.13,-15.54,True,-18.56,-3.13,-19.19,True
v3,2026-05-15,603778,国晟科技,83,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,17.65,2026-06-01,11,4.19,22.38,27.25,29.12,21.25,True,27.25,29.12,21.25,True,41.13,41.64,21.25,True,35.35,41.64,21.25,True,-5.27,41.64,-5.89,True
v3,2026-05-15,301696,三瑞智能,84,观察池,75.45,False,intraday_1430,2026-05-15 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；震荡市里保持相对强势；震荡市里承接未失控；v3尾盘缩量强承接,偏离20日线较大；后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-15,139.48,2026-06-01,11,-12.53,3.96,12.62,19.49,3.25,True,12.62,19.49,3.25,True,14.84,21.16,3.25,True,8.51,21.16,3.25,True,-7.92,21.16,-10.02,True
v3,2026-05-15,002342,巨力索具,85,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,12.69,2026-06-01,11,-8.83,37.83,37.83,37.83,37.83,True,37.83,37.83,37.83,True,11.98,37.83,11.66,True,3.78,37.83,-2.6,True,-10.95,37.83,-11.43,True
v3,2026-05-15,000831,中国稀土,86,不推送,1.72,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热；震荡市里保持相对强势,收盘承接偏弱；上影线偏长；后段人气股在偏弱环境里更谨慎；v3尾盘承接一般,2026-05-15,55.77,2026-05-29,10,-12.5,-2.28,-4.29,-1.74,-4.97,True,-4.29,-1.74,-4.97,True,-6.06,-1.74,-10.24,True,-7.64,-1.74,-10.24,True,-12.5,-1.74,-12.5,True
v3,2026-05-15,601179,中国西电,87,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,持续霸榜；震荡市里保持相对强势,量能不足；近5日趋势未确认；热度可能进入后段；人气排名明显回落；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,16.97,2026-06-01,11,0.18,-0.06,0.88,1.89,-0.53,True,0.88,1.89,-0.53,True,0.65,4.24,-0.53,True,-4.24,4.24,-6.31,True,-2.36,4.24,-6.31,True
v3,2026-05-15,603738,泰晶科技,88,不推送,7.72,False,intraday_1430,2026-05-15 14:30:00,当日上涨；温和放量；近5日趋势升温；震荡市里保持相对强势,收盘承接偏弱；偏离20日线较大；人气排名明显回落；上影线偏长；后段人气股在偏弱环境里更谨慎；v3尾盘承接一般,2026-05-15,55.2,2026-06-01,11,-23.19,0.45,-2.17,4.49,-3.71,True,-2.17,4.49,-3.71,True,-7.88,4.49,-11.63,True,-8.99,4.49,-15.38,True,-21.34,4.49,-22.1,True
v3,2026-05-15,300115,长盈精密,89,不推送,21.73,False,intraday_1430,2026-05-15 14:30:00,当日上涨；温和放量；站上20日线且不过热；震荡市里保持相对强势,上影线偏长；后段人气股在偏弱环境里更谨慎；v3尾盘承接一般,2026-05-15,37.82,2026-05-29,10,-11.77,-1.11,2.46,3.52,-1.64,True,2.46,3.52,-1.64,True,-2.06,4.23,-2.78,True,0.08,4.23,-3.83,True,-11.77,5.39,-12.85,True
v3,2026-05-15,688981,中芯国际,90,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势,当日转弱；收盘承接偏弱；量能不足；后段人气股在偏弱环境里更谨慎,2026-05-15,139.91,2026-06-01,11,-5.34,-16.09,-15.93,-13.99,-17.38,True,-15.93,-13.99,-17.38,True,-4.36,-2.34,-19.46,True,-6.13,-1.63,-19.46,True,0.0,13.68,-19.46,True
v3,2026-05-15,600186,莲花控股,91,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,2026-05-15,9.84,2026-06-01,11,0.0,5.28,6.81,8.03,2.24,True,6.81,8.03,2.24,True,12.09,20.43,2.24,True,19.41,20.43,2.24,True,3.15,39.23,1.83,True
v3,2026-05-15,600118,中国卫星,92,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,连续上榜确认,当日转弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,86.23,2026-06-01,11,-11.17,10.17,12.4,15.45,10.17,True,12.4,15.45,10.17,True,0.15,15.45,-1.61,True,-1.21,15.45,-2.88,True,-10.79,15.45,-11.55,True
v3,2026-05-15,603007,顺景科技,93,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,近5日强势延续；站上20日线且不过热；震荡市里保持相对强势,当日转弱；收盘承接偏弱；短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛,2026-05-15,8.33,2026-06-01,11,-27.73,0.96,-2.76,4.68,-6.12,True,-2.76,4.68,-6.12,True,-9.96,4.68,-9.96,True,-17.29,4.68,-20.77,True,-28.45,4.68,-29.05,True
v3,2026-05-15,600498,烽火通信,94,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,53.72,2026-06-01,11,-11.49,2.27,4.56,7.74,2.08,True,4.56,7.74,2.08,True,8.86,13.51,-0.63,True,2.66,13.51,-0.63,True,-3.41,13.51,-10.83,True
v3,2026-05-15,300394,天孚通信,95,不推送,31.73,False,intraday_1430,2026-05-15 14:30:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v2热点回踩观察,当日转弱；收盘承接偏弱；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-05-15,389.0,2026-06-01,11,10.25,-0.0,-1.04,1.34,-4.88,True,-1.04,1.34,-4.88,True,-7.71,1.34,-10.76,True,-4.24,1.34,-13.63,True,17.02,26.58,-13.63,True
v3,2026-05-15,300476,胜宏科技,96,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,345.5,2026-06-01,11,-0.91,-2.58,0.2,2.03,-2.67,True,0.2,2.03,-2.67,True,-3.27,2.03,-5.81,True,8.68,8.68,-5.81,True,6.66,16.53,-5.81,True
v3,2026-05-15,601012,隆基绿能,97,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,15.6,2026-05-29,10,-10.96,-0.96,-2.95,-0.9,-3.53,True,-2.95,-0.9,-3.53,True,-1.6,0.32,-3.78,True,-3.59,0.32,-5.58,True,-10.96,0.32,-11.22,True
v3,2026-05-15,920178,锐翔智能,98,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,站上20日线且不过热,收盘承接偏弱；后段人气股在偏弱环境里更谨慎,2026-05-15,173.99,2026-05-29,10,1.18,2.29,30.0,30.0,-2.29,True,30.0,30.0,-2.29,True,78.18,85.3,-2.29,True,43.18,95.4,-2.29,True,1.18,95.4,-4.59,True
v3,2026-05-15,600160,巨化股份,99,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；后段人气股在偏弱环境里更谨慎,2026-05-15,35.55,2026-06-01,11,2.17,2.95,-4.16,2.95,-5.01,True,-4.16,2.95,-5.01,True,-7.03,2.95,-11.05,True,0.82,2.95,-11.05,True,-7.12,4.33,-11.05,True
v3,2026-05-15,601869,长飞光纤,100,不推送,0.0,False,intraday_1430,2026-05-15 14:30:00,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎,2026-05-15,373.0,2026-06-01,11,-0.38,-1.34,7.1,7.77,-1.47,True,7.1,7.77,-1.47,True,6.69,8.96,-1.47,True,4.2,8.96,-1.47,True,7.99,9.12,-5.8,True
v3,2026-05-18,002342,巨力索具,1,不推送,5.1,False,intraday_1430,2026-05-18 14:30:00,人气Top3；温和放量；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；v3尾盘版回避高位长连榜,2026-05-18,12.69,2026-06-01,10,-8.83,24.03,24.03,24.03,24.03,True,24.03,24.03,24.03,True,0.79,24.03,0.79,True,0.55,24.03,-2.6,True,-8.83,24.03,-11.43,True
v3,2026-05-18,601991,大唐发电,2,不推送,66.17,False,intraday_1430,2026-05-18 14:30:00,人气Top3；当日强涨；收盘承接较强；温和放量；近5日强势延续；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,短线涨幅偏高；远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-18,8.59,2026-06-01,10,-2.56,-7.68,-2.44,0.58,-9.78,True,-2.44,0.58,-9.78,True,-17.93,0.58,-19.67,True,-13.85,0.58,-22.24,True,-2.56,2.33,-22.24,True
v3,2026-05-18,300433,蓝思科技,3,不推送,60.45,False,intraday_1430,2026-05-18 14:30:00,人气Top3；当日上涨；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；震荡市里保持相对强势,短线涨幅偏高；远离20日线过多,2026-05-18,42.02,2026-06-01,10,-0.45,-9.57,-9.66,-6.19,-11.92,True,-9.66,-6.19,-11.92,True,-13.11,-6.19,-14.92,True,-5.95,-3.69,-16.09,True,-0.45,2.05,-16.09,True
v3,2026-05-18,002081,金螳螂,4,观察池,83.17,False,intraday_1430,2026-05-18 14:30:00,人气Top10；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买,2026-05-18,6.78,2026-06-01,10,0.0,-0.44,1.77,8.11,-4.72,True,1.77,8.11,-4.72,True,-15.78,8.11,-16.37,True,-13.13,8.11,-16.96,True,0.0,8.11,-21.98,True
v3,2026-05-18,002031,巨轮智能,5,不推送,35.45,False,intraday_1430,2026-05-18 14:30:00,人气Top10；温和放量；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱,2026-05-18,7.54,2026-06-01,10,-16.84,5.17,11.14,13.13,4.24,True,11.14,13.13,4.24,True,-3.71,13.13,-6.76,True,-4.38,13.13,-7.03,True,-16.84,13.13,-18.83,True
v3,2026-05-18,600522,中天科技,6,不推送,27.45,False,intraday_1430,2026-05-18 14:30:00,人气Top10；当日上涨；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,近5日趋势未确认；热度可能进入后段；上影线偏长；v3尾盘版回避高位长连榜；v3尾盘承接一般,2026-05-18,43.42,2026-06-01,10,-9.28,-0.97,2.6,3.41,-4.91,True,2.6,3.41,-4.91,True,-3.5,9.17,-4.91,True,-1.22,9.17,-4.91,True,-9.28,9.17,-13.06,True
v3,2026-05-18,600396,华电辽能,7,不推送,10.45,False,intraday_1430,2026-05-18 14:30:00,人气Top10；温和放量；近5日强势延续；持续霸榜；震荡市里保持相对强势,当日转弱；收盘承接偏弱；短线涨幅偏高；远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-18,18.37,2026-06-01,10,0.71,-22.97,-12.08,-8.0,-22.97,True,-12.08,-8.0,-22.97,True,-22.54,-8.0,-22.97,True,-12.79,-8.0,-24.39,True,0.71,13.23,-24.39,True
v3,2026-05-18,002181,粤传媒,8,观察池,87.17,False,intraday_1430,2026-05-18 14:30:00,人气Top10；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买,2026-05-18,18.16,2026-06-01,10,0.0,-9.86,-12.17,-7.87,-12.17,True,-12.17,-7.87,-12.17,True,-24.83,-7.87,-25.22,True,-27.48,-7.87,-28.52,True,0.0,0.0,-30.12,True
v3,2026-05-18,002407,多氟多,9,不推送,21.1,False,intraday_1430,2026-05-18 14:30:00,人气Top10；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；震荡市里相对走弱,2026-05-18,33.62,2026-06-01,10,2.38,9.55,10.02,12.43,6.63,True,10.02,12.43,6.63,True,21.39,30.55,6.63,True,14.31,30.55,6.63,True,2.38,30.55,-0.8,True
v3,2026-05-18,603986,兆易创新,10,不推送,40.45,False,intraday_1430,2026-05-18 14:30:00,人气Top10；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；震荡市里保持相对强势,收盘承接偏弱；短线涨幅偏高；偏离20日线较大；v3尾盘承接一般,2026-05-18,468.0,2026-06-01,10,0.0,-16.83,-13.72,-12.55,-18.96,True,-13.72,-12.55,-18.96,True,-7.87,-0.84,-18.96,True,10.01,10.01,-18.96,True,0.0,18.12,-18.96,True
